Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,Orders by Year,Orders by Month,Orders by Day,Profitability,Original Price,Orginal Price per product,Sales without discount,Sales without Discount,Discount percentage for one product,Price per product after Discount,Loss per product after discount,Total Loss after Quantity discount
1977,CA-2014-110408,18-10-2014,20-10-2014,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Montgomery,Alabama,36116,South,TEC-PH-10002352,Technology,Phones,Avaya IP Phone 1140E VoIP phone,1394.95,5,0,362.687,0.26,2014,10,18,0.26,1394.95,278.99,1394.95,1394.95,0,278.99,0,0
1978,CA-2014-110408,18-10-2014,20-10-2014,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Montgomery,Alabama,36116,South,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",545.88,6,0,70.9644,0.13,2014,10,18,0.13,545.88,90.98,545.88,545.88,0,90.98,0,0
1979,CA-2015-109939,08-05-2015,12-05-2015,Standard Class,AA-10375,Allen Armold,Consumer,United States,Salem,Oregon,97301,West,OFF-AR-10000127,Office Supplies,Art,Newell 321,5.248,2,0.2,0.5904,0.1125,2015,5,8,0.1125,6.56,3.28,4.1984,6.56,0.1,2.624,0.656,1.312
1980,CA-2016-112669,14-04-2016,14-04-2016,Same Day,KT-16465,Kean Takahito,Consumer,United States,Glendale,Arizona,85301,West,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,933.536,4,0.2,105.0228,0.1125,2016,4,14,0.1125,1166.92,291.73,746.8288,1166.92,0.05,233.384,58.346,233.384
1981,CA-2016-112669,14-04-2016,14-04-2016,Same Day,KT-16465,Kean Takahito,Consumer,United States,Glendale,Arizona,85301,West,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",42.976,4,0.2,4.2976,0.1,2016,4,14,0.1,53.72,13.43,34.3808,53.72,0.05,10.744,2.686,10.744
1982,CA-2015-119592,14-12-2015,16-12-2015,Second Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Columbus,Georgia,31907,South,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,3.76,2,0,1.8048,0.48,2015,12,14,0.48,3.76,1.88,3.76,3.76,0,1.88,0,0
1983,CA-2014-122749,03-12-2014,09-12-2014,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,479.96,4,0,134.3888,0.28,2014,12,3,0.28,479.96,119.99,479.96,479.96,0,119.99,0,0
1984,CA-2014-164721,25-11-2014,27-11-2014,Second Class,LW-16825,Laurel Workman,Corporate,United States,Brentwood,California,94513,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,320.88,6,0,93.0552,0.29,2014,11,25,0.29,320.88,53.48,320.88,320.88,0,53.48,0,0
1985,CA-2014-164721,25-11-2014,27-11-2014,Second Class,LW-16825,Laurel Workman,Corporate,United States,Brentwood,California,94513,West,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,23.88,3,0,10.5072,0.44,2014,11,25,0.44,23.88,7.96,23.88,23.88,0,7.96,0,0
1986,CA-2014-164721,25-11-2014,27-11-2014,Second Class,LW-16825,Laurel Workman,Corporate,United States,Brentwood,California,94513,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",26.76,4,0,12.3096,0.46,2014,11,25,0.46,26.76,6.69,26.76,26.76,0,6.69,0,0
1987,CA-2016-147417,25-07-2016,27-07-2016,First Class,CB-12415,Christy Brittain,Consumer,United States,Columbus,Ohio,43229,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1439.976,4,0.4,191.9968,0.133333333,2016,7,25,0.133333333,2399.96,599.99,863.9856,2399.96,0.1,359.994,239.996,959.984
1988,CA-2015-127509,09-11-2015,13-11-2015,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,17.22,3,0,7.9212,0.46,2015,11,9,0.46,17.22,5.74,17.22,17.22,0,5.74,0,0
1989,CA-2015-127509,09-11-2015,13-11-2015,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,1024.38,7,0,215.1198,0.21,2015,11,9,0.21,1024.38,146.34,1024.38,1024.38,0,146.34,0,0
1990,CA-2015-127509,09-11-2015,13-11-2015,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central,OFF-EN-10000781,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",26.22,3,0,12.3234,0.47,2015,11,9,0.47,26.22,8.74,26.22,26.22,0,8.74,0,0
1991,CA-2015-127509,09-11-2015,13-11-2015,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,17.34,3,0,8.4966,0.49,2015,11,9,0.49,17.34,5.78,17.34,17.34,0,5.78,0,0
1992,CA-2017-111374,24-02-2017,28-02-2017,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",4.956,4,0.7,-3.7996,-0.766666667,2017,2,24,-0.766666667,16.52,4.13,1.4868,16.52,0.175,1.239,2.891,11.564
1993,CA-2017-133648,25-06-2017,02-07-2017,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Springfield,Oregon,97477,West,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,71.04,6,0.2,26.64,0.375,2017,6,25,0.375,88.8,14.8,56.832,88.8,0.033333333,11.84,2.96,17.76
1994,CA-2017-133648,25-06-2017,02-07-2017,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Springfield,Oregon,97477,West,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",5.344,2,0.2,0.7348,0.1375,2017,6,25,0.1375,6.68,3.34,4.2752,6.68,0.1,2.672,0.668,1.336
1995,CA-2017-133648,25-06-2017,02-07-2017,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Springfield,Oregon,97477,West,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,11.304,3,0.2,-2.1195,-0.1875,2017,6,25,-0.1875,14.13,4.71,9.0432,14.13,0.066666667,3.768,0.942,2.826
1996,US-2017-147221,02-12-2017,04-12-2017,Second Class,JS-16030,Joy Smith,Consumer,United States,Houston,Texas,77036,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,294.62,5,0.8,-766.012,-2.6,2017,12,2,-2.6,1473.1,294.62,58.924,1473.1,0.16,58.924,235.696,1178.48
1997,US-2017-147221,02-12-2017,04-12-2017,Second Class,JS-16030,Joy Smith,Consumer,United States,Houston,Texas,77036,Central,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,8.752,4,0.6,-3.7196,-0.425,2017,12,2,-0.425,21.88,5.47,3.5008,21.88,0.15,2.188,3.282,13.128
1998,CA-2014-131905,06-02-2014,09-02-2014,First Class,ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320,South,OFF-LA-10002787,Office Supplies,Labels,Avery 480,15,4,0,7.2,0.48,2014,2,6,0.48,15,3.75,15,15,0,3.75,0,0
1999,CA-2014-131905,06-02-2014,09-02-2014,First Class,ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320,South,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,161.61,1,0,42.0186,0.26,2014,2,6,0.26,161.61,161.61,161.61,161.61,0,161.61,0,0
2000,CA-2014-131905,06-02-2014,09-02-2014,First Class,ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320,South,TEC-PH-10001615,Technology,Phones,AT&T CL82213,144.95,5,0,42.0355,0.29,2014,2,6,0.29,144.95,28.99,144.95,144.95,0,28.99,0,0
2001,CA-2017-166128,11-04-2017,18-04-2017,Standard Class,LW-17215,Luke Weiss,Consumer,United States,Pasadena,California,91104,West,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,199.95,5,0,21.9945,0.11,2017,4,11,0.11,199.95,39.99,199.95,199.95,0,39.99,0,0
2002,CA-2017-166128,11-04-2017,18-04-2017,Standard Class,LW-17215,Luke Weiss,Consumer,United States,Pasadena,California,91104,West,OFF-AR-10001221,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",41.86,7,0,14.2324,0.34,2017,4,11,0.34,41.86,5.98,41.86,41.86,0,5.98,0,0
2003,CA-2017-163510,25-12-2017,28-12-2017,Second Class,JW-15955,Joni Wasserman,Consumer,United States,Louisville,Kentucky,40214,South,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,3,0,9.594,0.1,2017,12,25,0.1,95.94,31.98,95.94,95.94,0,31.98,0,0
2004,CA-2017-163510,25-12-2017,28-12-2017,Second Class,JW-15955,Joni Wasserman,Consumer,United States,Louisville,Kentucky,40214,South,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",304.45,5,0,76.1125,0.25,2017,12,25,0.25,304.45,60.89,304.45,304.45,0,60.89,0,0
2005,US-2017-143028,11-04-2017,18-04-2017,Standard Class,SC-20050,Sample Company A,Home Office,United States,Lubbock,Texas,79424,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,11.364,3,0.8,-17.046,-1.5,2017,4,11,-1.5,56.82,18.94,2.2728,56.82,0.266666667,3.788,15.152,45.456
2006,CA-2014-111150,31-12-2014,04-01-2015,Standard Class,RW-19630,Rob Williams,Corporate,United States,Columbia,Missouri,65203,Central,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",29.68,7,0,11.5752,0.39,2014,12,31,0.39,29.68,4.24,29.68,29.68,0,4.24,0,0
2007,CA-2014-111150,31-12-2014,04-01-2015,Standard Class,RW-19630,Rob Williams,Corporate,United States,Columbia,Missouri,65203,Central,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,47.53,7,0,16.1602,0.34,2014,12,31,0.34,47.53,6.79,47.53,47.53,0,6.79,0,0
2008,CA-2017-165386,03-08-2017,04-08-2017,First Class,CM-12190,Charlotte Melton,Consumer,United States,Chicago,Illinois,60623,Central,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",183.372,2,0.3,-36.6744,-0.2,2017,8,3,-0.2,261.96,130.98,128.3604,261.96,0.15,91.686,39.294,78.588
2009,CA-2014-116407,15-11-2014,21-11-2014,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-AR-10001315,Office Supplies,Art,Newell 310,4.224,3,0.2,0.4752,0.1125,2014,11,15,0.1125,5.28,1.76,3.3792,5.28,0.066666667,1.408,0.352,1.056
2010,CA-2014-116407,15-11-2014,21-11-2014,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",333.056,2,0.2,29.1424,0.0875,2014,11,15,0.0875,416.32,208.16,266.4448,416.32,0.1,166.528,41.632,83.264
2011,CA-2014-116407,15-11-2014,21-11-2014,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",24.896,4,0.2,7.78,0.3125,2014,11,15,0.3125,31.12,7.78,19.9168,31.12,0.05,6.224,1.556,6.224
2012,CA-2015-155761,11-12-2015,11-12-2015,Same Day,SC-20800,Stuart Calhoun,Consumer,United States,Houston,Texas,77041,Central,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,159.984,2,0.2,35.9964,0.225,2015,12,11,0.225,199.98,99.99,127.9872,199.98,0.1,79.992,19.998,39.996
2013,CA-2015-155761,11-12-2015,11-12-2015,Same Day,SC-20800,Stuart Calhoun,Consumer,United States,Houston,Texas,77041,Central,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,46.344,3,0.2,4.6344,0.1,2015,12,11,0.1,57.93,19.31,37.0752,57.93,0.066666667,15.448,3.862,11.586
2014,CA-2016-145905,18-09-2016,23-09-2016,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Auburn,Alabama,36830,South,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,350.98,1,0,84.2352,0.24,2016,9,18,0.24,350.98,350.98,350.98,350.98,0,350.98,0,0
2015,CA-2016-145905,18-09-2016,23-09-2016,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Auburn,Alabama,36830,South,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,13.08,2,0,6.0168,0.46,2016,9,18,0.46,13.08,6.54,13.08,13.08,0,6.54,0,0
2016,CA-2016-145905,18-09-2016,23-09-2016,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Auburn,Alabama,36830,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,900.08,4,0,117.0104,0.13,2016,9,18,0.13,900.08,225.02,900.08,900.08,0,225.02,0,0
2017,CA-2015-113110,19-03-2015,23-03-2015,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,San Bernardino,California,92404,West,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,17.568,2,0.2,6.3684,0.3625,2015,3,19,0.3625,21.96,10.98,14.0544,21.96,0.1,8.784,2.196,4.392
2018,CA-2015-113110,19-03-2015,23-03-2015,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,San Bernardino,California,92404,West,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,14.62,2,0,6.8714,0.47,2015,3,19,0.47,14.62,7.31,14.62,14.62,0,7.31,0,0
2019,CA-2015-113110,19-03-2015,23-03-2015,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,San Bernardino,California,92404,West,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,33.36,4,0,8.6736,0.26,2015,3,19,0.26,33.36,8.34,33.36,33.36,0,8.34,0,0
2020,CA-2015-113110,19-03-2015,23-03-2015,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,San Bernardino,California,92404,West,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",40.14,6,0,19.6686,0.49,2015,3,19,0.49,40.14,6.69,40.14,40.14,0,6.69,0,0
2021,CA-2016-168354,19-09-2016,21-09-2016,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,2908,East,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",1606.23,9,0,481.869,0.3,2016,9,19,0.3,1606.23,178.47,1606.23,1606.23,0,178.47,0,0
2022,CA-2016-168354,19-09-2016,21-09-2016,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,2908,East,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",17.04,3,0,7.668,0.45,2016,9,19,0.45,17.04,5.68,17.04,17.04,0,5.68,0,0
2023,CA-2016-168354,19-09-2016,21-09-2016,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,2908,East,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,49.53,3,0,23.7744,0.48,2016,9,19,0.48,49.53,16.51,49.53,49.53,0,16.51,0,0
2024,CA-2016-168354,19-09-2016,21-09-2016,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,2908,East,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",872.32,4,0,244.2496,0.28,2016,9,19,0.28,872.32,218.08,872.32,872.32,0,218.08,0,0
2025,US-2017-111241,20-08-2017,22-08-2017,Second Class,GM-14500,Gene McClure,Consumer,United States,Fresno,California,93727,West,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,239.12,5,0.2,77.714,0.325,2017,8,20,0.325,298.9,59.78,191.296,298.9,0.04,47.824,11.956,59.78
2026,CA-2015-114237,13-03-2015,15-03-2015,First Class,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,98103,West,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2,0,39.7488,0.28,2015,3,13,0.28,141.96,70.98,141.96,141.96,0,70.98,0,0
2027,CA-2016-113516,08-09-2016,10-09-2016,Second Class,VM-21685,Valerie Mitchum,Home Office,United States,Lancaster,California,93534,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",33.024,2,0.2,11.5584,0.35,2016,9,8,0.35,41.28,20.64,26.4192,41.28,0.1,16.512,4.128,8.256
2028,CA-2016-113516,08-09-2016,10-09-2016,Second Class,VM-21685,Valerie Mitchum,Home Office,United States,Lancaster,California,93534,West,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,67.136,4,0.2,23.4976,0.35,2016,9,8,0.35,83.92,20.98,53.7088,83.92,0.05,16.784,4.196,16.784
2029,CA-2015-117961,26-11-2015,30-11-2015,Standard Class,GP-14740,Guy Phonely,Corporate,United States,Leominster,Massachusetts,1453,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",14.73,3,0,6.9231,0.47,2015,11,26,0.47,14.73,4.91,14.73,14.73,0,4.91,0,0
2030,CA-2015-117961,26-11-2015,30-11-2015,Standard Class,GP-14740,Guy Phonely,Corporate,United States,Leominster,Massachusetts,1453,East,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",104.9,5,0,25.176,0.24,2015,11,26,0.24,104.9,20.98,104.9,104.9,0,20.98,0,0
2031,CA-2015-117961,26-11-2015,30-11-2015,Standard Class,GP-14740,Guy Phonely,Corporate,United States,Leominster,Massachusetts,1453,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,61.04,4,0,30.52,0.5,2015,11,26,0.5,61.04,15.26,61.04,61.04,0,15.26,0,0
2032,CA-2015-117961,26-11-2015,30-11-2015,Standard Class,GP-14740,Guy Phonely,Corporate,United States,Leominster,Massachusetts,1453,East,OFF-PA-10001274,Office Supplies,Paper,Loose Memo Sheets,10.95,3,0,5.1465,0.47,2015,11,26,0.47,10.95,3.65,10.95,10.95,0,3.65,0,0
2033,CA-2016-128923,09-12-2016,13-12-2016,Standard Class,GB-14530,George Bell,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,9.392,2,0.2,3.2872,0.35,2016,12,9,0.35,11.74,5.87,7.5136,11.74,0.1,4.696,1.174,2.348
2034,CA-2016-128923,09-12-2016,13-12-2016,Standard Class,GB-14530,George Bell,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",9.328,1,0.2,0.8162,0.0875,2016,12,9,0.0875,11.66,11.66,7.4624,11.66,0.2,9.328,2.332,2.332
2035,CA-2017-162481,25-09-2017,29-09-2017,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,8.26,2,0,3.8822,0.47,2017,9,25,0.47,8.26,4.13,8.26,8.26,0,4.13,0,0
2036,CA-2017-162481,25-09-2017,29-09-2017,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Rochester,Minnesota,55901,Central,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",269.97,3,0,51.2943,0.19,2017,9,25,0.19,269.97,89.99,269.97,269.97,0,89.99,0,0
2037,CA-2015-119214,23-01-2015,27-01-2015,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Bozeman,Montana,59715,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",29.04,3,0,13.9392,0.48,2015,1,23,0.48,29.04,9.68,29.04,29.04,0,9.68,0,0
2038,CA-2015-119214,23-01-2015,27-01-2015,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Bozeman,Montana,59715,West,OFF-LA-10003077,Office Supplies,Labels,Avery 500,14.62,2,0,6.8714,0.47,2015,1,23,0.47,14.62,7.31,14.62,14.62,0,7.31,0,0
2039,CA-2015-122287,18-06-2015,23-06-2015,Standard Class,SN-20560,Skye Norling,Home Office,United States,Peoria,Arizona,85345,West,OFF-PA-10001661,Office Supplies,Paper,Xerox 1922,11.952,3,0.2,4.3326,0.3625,2015,6,18,0.3625,14.94,4.98,9.5616,14.94,0.066666667,3.984,0.996,2.988
2040,CA-2015-122287,18-06-2015,23-06-2015,Standard Class,SN-20560,Skye Norling,Home Office,United States,Peoria,Arizona,85345,West,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,4.536,7,0.7,-3.3264,-0.733333333,2015,6,18,-0.733333333,15.12,2.16,1.3608,15.12,0.1,0.648,1.512,10.584
2041,CA-2015-122287,18-06-2015,23-06-2015,Standard Class,SN-20560,Skye Norling,Home Office,United States,Peoria,Arizona,85345,West,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,9.156,2,0.7,-6.104,-0.666666667,2015,6,18,-0.666666667,30.52,15.26,2.7468,30.52,0.35,4.578,10.682,21.364
2042,CA-2015-122287,18-06-2015,23-06-2015,Standard Class,SN-20560,Skye Norling,Home Office,United States,Peoria,Arizona,85345,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,75.36,5,0.2,20.724,0.275,2015,6,18,0.275,94.2,18.84,60.288,94.2,0.04,15.072,3.768,18.84
2043,CA-2015-104493,02-10-2015,08-10-2015,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Diego,California,92105,West,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,57.504,6,0.2,20.1264,0.35,2015,10,2,0.35,71.88,11.98,46.0032,71.88,0.033333333,9.584,2.396,14.376
2044,US-2017-158946,18-11-2017,23-11-2017,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lakewood,Ohio,44107,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,38.864,7,0.2,7.7728,0.2,2017,11,18,0.2,48.58,6.94,31.0912,48.58,0.028571429,5.552,1.388,9.716
2045,CA-2014-129168,17-08-2014,23-08-2014,Standard Class,KB-16585,Ken Black,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,15.552,3,0.2,5.4432,0.35,2014,8,17,0.35,19.44,6.48,12.4416,19.44,0.066666667,5.184,1.296,3.888
2046,CA-2016-131835,17-07-2016,21-07-2016,Standard Class,MC-17590,Matt Collister,Corporate,United States,Perth Amboy,New Jersey,8861,East,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,162.64,2,0,45.5392,0.28,2016,7,17,0.28,162.64,81.32,162.64,162.64,0,81.32,0,0
2047,CA-2016-131835,17-07-2016,21-07-2016,Standard Class,MC-17590,Matt Collister,Corporate,United States,Perth Amboy,New Jersey,8861,East,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,597,3,0,280.59,0.47,2016,7,17,0.47,597,199,597,597,0,199,0,0
2048,CA-2016-131835,17-07-2016,21-07-2016,Standard Class,MC-17590,Matt Collister,Corporate,United States,Perth Amboy,New Jersey,8861,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1,0,26.6304,0.48,2016,7,17,0.48,55.48,55.48,55.48,55.48,0,55.48,0,0
2049,CA-2015-142237,11-07-2015,13-07-2015,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",289.8,7,0.2,36.225,0.125,2015,7,11,0.125,362.25,51.75,231.84,362.25,0.028571429,41.4,10.35,72.45
